dec_date,dec_region,dec_total nitrogen,dec_total phosphorus,dec_dissolved phosphorus,dec_chlorophyll-a,dec_secchi depth,dec_temperature
2017-09-24,St. Albans Bay,0.5033333333333333,38.266666666666666,12.633333333333333,27.576666666666664,1.3333333333333333,21.03333333333333
2017-09-25,St. Albans Bay,0.5033333333333333,38.266666666666666,12.633333333333333,27.576666666666664,1.3333333333333333,21.03333333333333
2017-09-26,St. Albans Bay,0.42,30.549999999999997,13.299999999999999,19.614999999999995,1.75,22.049999999999997
2017-09-27,St. Albans Bay,0.42,30.549999999999997,13.299999999999999,19.614999999999995,1.75,22.049999999999997
2017-09-28,St. Albans Bay,0.42,30.549999999999997,13.299999999999999,19.614999999999995,1.75,22.049999999999997
2017-09-29,St. Albans Bay,0.42,30.549999999999997,13.299999999999999,19.614999999999995,1.75,22.049999999999997
2017-09-30,St. Albans Bay,0.4166666666666667,31.233333333333334,12.966666666666667,18.45333333333333,1.9000000000000004,21.866666666666664
2017-10-01,St. Albans Bay,0.4166666666666667,31.233333333333334,12.966666666666667,18.45333333333333,1.9000000000000004,21.866666666666664
2017-10-02,St. Albans Bay,0.4166666666666667,31.233333333333334,12.966666666666667,18.45333333333333,1.9000000000000004,21.866666666666664
2017-10-03,St. Albans Bay,0.395,31.150000000000002,12.95,16.044999999999995,2.1000000000000005,21.599999999999998
2017-10-04,St. Albans Bay,0.395,31.150000000000002,12.95,16.044999999999995,2.1000000000000005,21.599999999999998
2017-10-05,St. Albans Bay,0.395,31.150000000000002,12.95,16.044999999999995,2.1000000000000005,21.599999999999998
2017-10-06,St. Albans Bay,0.38000000000000006,30.3,11.799999999999999,13.256666666666662,1.9000000000000004,20.53333333333333
2017-10-07,St. Albans Bay,0.38,30.6,10.899999999999999,11.904999999999996,1.8500000000000005,19.949999999999996
2017-10-08,St. Albans Bay,0.38,30.6,10.899999999999999,11.904999999999996,1.8500000000000005,19.949999999999996
2017-10-09,St. Albans Bay,0.38,30.6,10.899999999999999,11.904999999999996,1.8500000000000005,19.949999999999996
2017-10-10,St. Albans Bay,0.38,30.6,10.899999999999999,11.904999999999996,1.8500000000000005,19.949999999999996
2017-10-11,St. Albans Bay,0.38,30.6,10.899999999999999,11.904999999999996,1.8500000000000005,19.949999999999996
2017-10-12,St. Albans Bay,0.38,30.6,10.899999999999999,11.904999999999996,1.8500000000000005,19.949999999999996
2017-10-13,St. Albans Bay,0.38,30.6,10.899999999999999,11.904999999999996,1.8500000000000005,19.949999999999996
2017-10-14,St. Albans Bay,0.35,28.6,9.5,7.68,1.5,18.4
2017-10-15,St. Albans Bay,0.35,28.6,9.5,7.68,1.5,18.4
2017-10-16,St. Albans Bay,0.35,28.6,9.5,7.68,1.5,18.4
2017-10-17,St. Albans Bay,0.35,28.6,9.5,7.68,1.5,18.4
2017-10-18,St. Albans Bay,0.365,31.500000000000004,10.5,11.504999999999995,1.7500000000000002,16.7
2017-10-19,St. Albans Bay,0.365,31.500000000000004,10.5,11.504999999999995,1.7500000000000002,16.7
2017-10-20,St. Albans Bay,0.38,34.4,11.5,15.33,2.0,15.0
2017-10-21,St. Albans Bay,0.38,34.4,11.5,15.33,2.0,15.0
2017-10-22,St. Albans Bay,0.38,34.4,11.5,15.33,2.0,15.0
2017-10-23,St. Albans Bay,0.38,34.4,11.5,15.33,2.0,15.0
2017-10-24,St. Albans Bay,0.38,34.4,11.5,15.33,2.0,15.0
2017-10-25,St. Albans Bay,0.38,34.4,11.5,15.33,2.0,15.0
2017-10-26,St. Albans Bay,0.38,34.4,11.5,15.33,2.0,15.0
2017-10-27,St. Albans Bay,0.38,34.4,11.5,15.33,2.0,15.0
2017-10-28,St. Albans Bay,0.38,34.4,11.5,15.33,2.0,15.0
2017-10-29,St. Albans Bay,0.38,34.4,11.5,15.33,2.0,15.0
2017-10-30,St. Albans Bay,0.38,34.4,11.5,15.33,2.0,15.0
2017-10-31,St. Albans Bay,0.38,34.4,11.5,15.33,2.0,15.0
2017-11-01,St. Albans Bay,,,,,,
2017-11-02,St. Albans Bay,,,,,,
2017-11-03,St. Albans Bay,,,,,,
2017-11-04,St. Albans Bay,,,,,,
2017-11-05,St. Albans Bay,,,,,,
2017-11-06,St. Albans Bay,,,,,,
2017-11-07,St. Albans Bay,,,,,,
2017-11-08,St. Albans Bay,,,,,,
2017-11-09,St. Albans Bay,,,,,,
2017-11-10,St. Albans Bay,,,,,,
2017-11-11,St. Albans Bay,,,,,,
2017-11-12,St. Albans Bay,,,,,,
2017-11-13,St. Albans Bay,,,,,,
2017-11-14,St. Albans Bay,,,,,,
2017-11-15,St. Albans Bay,,,,,,
2017-11-16,St. Albans Bay,,,,,,
2017-11-17,St. Albans Bay,,,,,,
2017-11-18,St. Albans Bay,,,,,,
2017-11-19,St. Albans Bay,,,,,,
2017-11-20,St. Albans Bay,,,,,,
2017-11-21,St. Albans Bay,,,,,,
2017-11-22,St. Albans Bay,,,,,,
2017-11-23,St. Albans Bay,,,,,,
2017-11-24,St. Albans Bay,,,,,,
2017-11-25,St. Albans Bay,,,,,,
2017-11-26,St. Albans Bay,,,,,,
2017-11-27,St. Albans Bay,,,,,,
2017-11-28,St. Albans Bay,,,,,,
2017-11-29,St. Albans Bay,,,,,,
2017-11-30,St. Albans Bay,,,,,,
2017-12-01,St. Albans Bay,,,,,,
2017-12-02,St. Albans Bay,,,,,,
2017-12-03,St. Albans Bay,,,,,,
2017-12-04,St. Albans Bay,,,,,,
2017-12-05,St. Albans Bay,,,,,,
2017-12-06,St. Albans Bay,,,,,,
2017-12-07,St. Albans Bay,,,,,,
2017-12-08,St. Albans Bay,,,,,,
2017-12-09,St. Albans Bay,,,,,,
2017-12-10,St. Albans Bay,,,,,,
2017-12-11,St. Albans Bay,,,,,,
2017-12-12,St. Albans Bay,,,,,,
2017-12-13,St. Albans Bay,,,,,,
2017-12-14,St. Albans Bay,,,,,,
2017-12-15,St. Albans Bay,,,,,,
2017-12-16,St. Albans Bay,,,,,,
2017-12-17,St. Albans Bay,,,,,,
2017-12-18,St. Albans Bay,,,,,,
2017-12-19,St. Albans Bay,,,,,,
2017-12-20,St. Albans Bay,,,,,,
2017-12-21,St. Albans Bay,,,,,,
2017-12-22,St. Albans Bay,,,,,,
2017-12-23,St. Albans Bay,,,,,,
2017-12-24,St. Albans Bay,,,,,,
2017-12-25,St. Albans Bay,,,,,,
2017-12-26,St. Albans Bay,,,,,,
2017-12-27,St. Albans Bay,,,,,,
2017-12-28,St. Albans Bay,,,,,,
2017-12-29,St. Albans Bay,,,,,,
2017-12-30,St. Albans Bay,,,,,,
2017-12-31,St. Albans Bay,,,,,,
2018-01-01,St. Albans Bay,,,,,,
2018-01-02,St. Albans Bay,,,,,,
2018-01-03,St. Albans Bay,,,,,,
2018-01-04,St. Albans Bay,,,,,,
2018-01-05,St. Albans Bay,,,,,,
2018-01-06,St. Albans Bay,,,,,,
2018-01-07,St. Albans Bay,,,,,,
2018-01-08,St. Albans Bay,,,,,,
2018-01-09,St. Albans Bay,,,,,,
2018-01-10,St. Albans Bay,,,,,,
2018-01-11,St. Albans Bay,,,,,,
2018-01-12,St. Albans Bay,,,,,,
2018-01-13,St. Albans Bay,,,,,,
2018-01-14,St. Albans Bay,,,,,,
2018-01-15,St. Albans Bay,,,,,,
2018-01-16,St. Albans Bay,,,,,,
2018-01-17,St. Albans Bay,,,,,,
2018-01-18,St. Albans Bay,,,,,,
2018-01-19,St. Albans Bay,,,,,,
2018-01-20,St. Albans Bay,,,,,,
2018-01-21,St. Albans Bay,,,,,,
2018-01-22,St. Albans Bay,,,,,,
2018-01-23,St. Albans Bay,,,,,,
2018-01-24,St. Albans Bay,,,,,,
2018-01-25,St. Albans Bay,,,,,,
2018-01-26,St. Albans Bay,,,,,,
2018-01-27,St. Albans Bay,,,,,,
2018-01-28,St. Albans Bay,,,,,,
2018-01-29,St. Albans Bay,,,,,,
2018-01-30,St. Albans Bay,,,,,,
2018-01-31,St. Albans Bay,,,,,,
2018-02-01,St. Albans Bay,,,,,,
2018-02-02,St. Albans Bay,,,,,,
2018-02-03,St. Albans Bay,,,,,,
2018-02-04,St. Albans Bay,,,,,,
2018-02-05,St. Albans Bay,,,,,,
2018-02-06,St. Albans Bay,,,,,,
2018-02-07,St. Albans Bay,,,,,,
2018-02-08,St. Albans Bay,,,,,,
2018-02-09,St. Albans Bay,,,,,,
2018-02-10,St. Albans Bay,,,,,,
2018-02-11,St. Albans Bay,,,,,,
2018-02-12,St. Albans Bay,,,,,,
2018-02-13,St. Albans Bay,,,,,,
2018-02-14,St. Albans Bay,,,,,,
2018-02-15,St. Albans Bay,,,,,,
2018-02-16,St. Albans Bay,,,,,,
2018-02-17,St. Albans Bay,,,,,,
2018-02-18,St. Albans Bay,,,,,,
2018-02-19,St. Albans Bay,,,,,,
2018-02-20,St. Albans Bay,,,,,,
2018-02-21,St. Albans Bay,,,,,,
2018-02-22,St. Albans Bay,,,,,,
2018-02-23,St. Albans Bay,,,,,,
2018-02-24,St. Albans Bay,,,,,,
2018-02-25,St. Albans Bay,,,,,,
2018-02-26,St. Albans Bay,,,,,,
2018-02-27,St. Albans Bay,,,,,,
2018-02-28,St. Albans Bay,,,,,,
2018-03-01,St. Albans Bay,,,,,,
2018-03-02,St. Albans Bay,,,,,,
2018-03-03,St. Albans Bay,,,,,,
2018-03-04,St. Albans Bay,,,,,,
2018-03-05,St. Albans Bay,,,,,,
2018-03-06,St. Albans Bay,,,,,,
2018-03-07,St. Albans Bay,,,,,,
2018-03-08,St. Albans Bay,,,,,,
2018-03-09,St. Albans Bay,,,,,,
2018-03-10,St. Albans Bay,,,,,,
2018-03-11,St. Albans Bay,,,,,,
2018-03-12,St. Albans Bay,,,,,,
2018-03-13,St. Albans Bay,,,,,,
2018-03-14,St. Albans Bay,,,,,,
2018-03-15,St. Albans Bay,,,,,,
2018-03-16,St. Albans Bay,,,,,,
2018-03-17,St. Albans Bay,,,,,,
2018-03-18,St. Albans Bay,,,,,,
2018-03-19,St. Albans Bay,,,,,,
2018-03-20,St. Albans Bay,,,,,,
2018-03-21,St. Albans Bay,,,,,,
2018-03-22,St. Albans Bay,,,,,,
2018-03-23,St. Albans Bay,,,,,,
2018-03-24,St. Albans Bay,,,,,,
2018-03-25,St. Albans Bay,,,,,,
2018-03-26,St. Albans Bay,,,,,,
2018-03-27,St. Albans Bay,,,,,,
2018-03-28,St. Albans Bay,,,,,,
2018-03-29,St. Albans Bay,,,,,,
2018-03-30,St. Albans Bay,,,,,,
2018-03-31,St. Albans Bay,,,,,,
2018-04-01,St. Albans Bay,,,,,,
2018-04-02,St. Albans Bay,,,,,,
2018-04-03,St. Albans Bay,,,,,,
2018-04-04,St. Albans Bay,,,,,,
2018-04-05,St. Albans Bay,,,,,,
2018-04-06,St. Albans Bay,,,,,,
2018-04-07,St. Albans Bay,,,,,,
2018-04-08,St. Albans Bay,,,,,,
2018-04-09,St. Albans Bay,,,,,,
2018-04-10,St. Albans Bay,,,,,,
2018-04-11,St. Albans Bay,,,,,,
2018-04-12,St. Albans Bay,,,,,,
2018-04-13,St. Albans Bay,,,,,,
2018-04-14,St. Albans Bay,,,,,,
2018-04-15,St. Albans Bay,,,,,,
2018-04-16,St. Albans Bay,,,,,,
2018-04-17,St. Albans Bay,,,,,,
2018-04-18,St. Albans Bay,,,,,,
2018-04-19,St. Albans Bay,,,,,,
2018-04-20,St. Albans Bay,,,,,,
2018-04-21,St. Albans Bay,,,,,,
2018-04-22,St. Albans Bay,,,,,,
2018-04-23,St. Albans Bay,,,,,,
2018-04-24,St. Albans Bay,,,,,,
2018-04-25,St. Albans Bay,,,,,,
2018-04-26,St. Albans Bay,,,,,,
2018-04-27,St. Albans Bay,,,,,,
2018-04-28,St. Albans Bay,,,,,,
2018-04-29,St. Albans Bay,,,,,,
2018-04-30,St. Albans Bay,,,,,,
2018-05-01,St. Albans Bay,,,,,,
2018-05-02,St. Albans Bay,,,,,,
2018-05-03,St. Albans Bay,,,,,,
2018-05-04,St. Albans Bay,,,,,,
2018-05-05,St. Albans Bay,,,,,,
2018-05-06,St. Albans Bay,,,,,,
2018-05-07,St. Albans Bay,,,,,,
2018-05-08,St. Albans Bay,,,,,,
2018-05-09,St. Albans Bay,,,,,,
2018-05-10,St. Albans Bay,0.42,27.3,8.9,14.3,2.0,12.1
2018-05-11,St. Albans Bay,0.42,27.3,8.9,14.3,2.0,12.1
2018-05-12,St. Albans Bay,0.42,27.3,8.9,14.3,2.0,12.1
2018-05-13,St. Albans Bay,0.42,27.3,8.9,14.3,2.0,12.1
2018-05-14,St. Albans Bay,0.42,27.3,8.9,14.3,2.0,12.1
2018-05-15,St. Albans Bay,0.42,27.3,8.9,14.3,2.0,12.1
2018-05-16,St. Albans Bay,0.42,27.3,8.9,14.3,2.0,12.1
2018-05-17,St. Albans Bay,0.395,24.750000000000004,11.350000000000001,9.459999999999997,2.1500000000000004,12.75
2018-05-18,St. Albans Bay,0.395,24.750000000000004,11.350000000000001,9.459999999999997,2.1500000000000004,12.75
2018-05-19,St. Albans Bay,0.395,24.750000000000004,11.350000000000001,9.459999999999997,2.1500000000000004,12.75
2018-05-20,St. Albans Bay,0.395,24.750000000000004,11.350000000000001,9.459999999999997,2.1500000000000004,12.75
2018-05-21,St. Albans Bay,0.395,24.750000000000004,11.350000000000001,9.459999999999997,2.1500000000000004,12.75
2018-05-22,St. Albans Bay,0.395,24.750000000000004,11.350000000000001,9.459999999999997,2.1500000000000004,12.75
2018-05-23,St. Albans Bay,0.395,24.750000000000004,11.350000000000001,9.459999999999997,2.1500000000000004,12.75
2018-05-24,St. Albans Bay,0.36,19.500000000000004,11.9,3.7249999999999965,2.3,13.45
2018-05-25,St. Albans Bay,0.36,19.500000000000004,11.9,3.7249999999999965,2.3,13.45
2018-05-26,St. Albans Bay,0.36,19.500000000000004,11.9,3.7249999999999965,2.3,13.45
2018-05-27,St. Albans Bay,0.36,19.500000000000004,11.9,3.7249999999999965,2.3,13.45
2018-05-28,St. Albans Bay,0.36,19.500000000000004,11.9,3.7249999999999965,2.3,13.45
2018-05-29,St. Albans Bay,0.36,19.500000000000004,11.9,3.7249999999999965,2.3,13.45
2018-05-30,St. Albans Bay,0.36,19.500000000000004,11.9,3.7249999999999965,2.3,13.45
2018-05-31,St. Albans Bay,0.35,16.8,10.0,2.83,,13.5
2018-06-01,St. Albans Bay,0.35,16.8,10.0,2.83,,13.5
2018-06-02,St. Albans Bay,0.35,16.8,10.0,2.83,,13.5
2018-06-03,St. Albans Bay,0.35,16.8,10.0,2.83,,13.5
2018-06-04,St. Albans Bay,0.35,16.8,10.0,2.83,,13.5
2018-06-05,St. Albans Bay,0.35,16.8,10.0,2.83,,13.5
2018-06-06,St. Albans Bay,0.35,16.8,10.0,2.83,,13.5
2018-06-07,St. Albans Bay,,,,,,
2018-06-08,St. Albans Bay,0.34,19.5,7.9,2.44,2.9,16.5
2018-06-09,St. Albans Bay,0.34,19.5,7.9,2.44,2.9,16.5
2018-06-10,St. Albans Bay,0.34,19.5,7.9,2.44,2.9,16.5
2018-06-11,St. Albans Bay,0.34,19.5,7.9,2.44,2.9,16.5
2018-06-12,St. Albans Bay,0.34,19.5,7.9,2.44,2.9,16.5
2018-06-13,St. Albans Bay,0.34,19.5,7.9,2.44,2.9,16.5
2018-06-14,St. Albans Bay,0.34,19.5,7.9,2.44,2.9,16.5
2018-06-15,St. Albans Bay,0.34,19.5,7.9,2.44,2.9,16.5
2018-06-16,St. Albans Bay,0.34,19.5,7.9,2.44,2.9,16.5
2018-06-17,St. Albans Bay,0.34,19.5,7.9,2.44,2.9,16.5
2018-06-18,St. Albans Bay,0.34,19.5,7.9,2.44,2.9,16.5
2018-06-19,St. Albans Bay,0.34,19.5,7.9,2.44,2.9,16.5
2018-06-20,St. Albans Bay,0.46499999999999997,19.900000000000006,9.9,3.1049999999999964,3.95,18.4
2018-06-21,St. Albans Bay,0.46499999999999997,19.900000000000006,9.9,3.1049999999999964,3.95,18.4
2018-06-22,St. Albans Bay,0.48,19.6,12.100000000000001,3.4349999999999965,4.35,20.15
2018-06-23,St. Albans Bay,0.48,19.6,12.100000000000001,3.4349999999999965,4.35,20.15
2018-06-24,St. Albans Bay,0.48,19.6,12.100000000000001,3.4349999999999965,4.35,20.15
2018-06-25,St. Albans Bay,0.48,19.6,12.100000000000001,3.4349999999999965,4.35,20.15
2018-06-26,St. Albans Bay,0.41,20.133333333333336,11.200000000000001,2.4566666666666643,4.166666666666667,20.0
2018-06-27,St. Albans Bay,0.41,20.133333333333336,11.200000000000001,2.4566666666666643,4.166666666666667,20.0
2018-06-28,St. Albans Bay,0.41,20.133333333333336,11.200000000000001,2.4566666666666643,4.166666666666667,20.0
2018-06-29,St. Albans Bay,0.41,20.133333333333336,11.200000000000001,2.4566666666666643,4.166666666666667,20.0
2018-06-30,St. Albans Bay,0.41,20.133333333333336,11.200000000000001,2.4566666666666643,4.166666666666667,20.0
2018-07-01,St. Albans Bay,0.41,20.133333333333336,11.200000000000001,2.4566666666666643,4.166666666666667,20.0
2018-07-02,St. Albans Bay,0.41,20.133333333333336,11.200000000000001,2.4566666666666643,4.166666666666667,20.0
2018-07-03,St. Albans Bay,0.41,20.133333333333336,11.200000000000001,2.4566666666666643,4.166666666666667,20.0
2018-07-04,St. Albans Bay,0.32000000000000006,20.050000000000004,10.850000000000001,1.7999999999999965,3.75,19.85
2018-07-05,St. Albans Bay,0.38000000000000006,21.36666666666667,11.433333333333335,2.4233333333333307,3.533333333333333,22.166666666666668
2018-07-06,St. Albans Bay,0.38500000000000006,22.6,11.0,2.0849999999999964,3.4499999999999997,23.25
2018-07-07,St. Albans Bay,0.38500000000000006,22.6,11.0,2.0849999999999964,3.4499999999999997,23.25
2018-07-08,St. Albans Bay,0.38500000000000006,22.6,11.0,2.0849999999999964,3.4499999999999997,23.25
2018-07-09,St. Albans Bay,0.38500000000000006,22.6,11.0,2.0849999999999964,3.4499999999999997,23.25
2018-07-10,St. Albans Bay,0.5,24.0,12.6,3.67,3.1,26.8
2018-07-11,St. Albans Bay,0.5,24.0,12.6,3.67,3.1,26.8
2018-07-12,St. Albans Bay,0.39000000000000007,25.650000000000006,13.35,3.094999999999996,3.05,25.9
2018-07-13,St. Albans Bay,0.39000000000000007,25.650000000000006,13.35,3.094999999999996,3.05,25.9
2018-07-14,St. Albans Bay,0.39000000000000007,25.650000000000006,13.35,3.094999999999996,3.05,25.9
2018-07-15,St. Albans Bay,0.39000000000000007,25.650000000000006,13.35,3.094999999999996,3.05,25.9
2018-07-16,St. Albans Bay,0.39000000000000007,25.650000000000006,13.35,3.094999999999996,3.05,25.9
2018-07-17,St. Albans Bay,0.39000000000000007,25.650000000000006,13.35,3.094999999999996,3.05,25.9
2018-07-18,St. Albans Bay,0.3666666666666667,25.333333333333332,13.066666666666668,3.519999999999998,3.0,25.599999999999998
2018-07-19,St. Albans Bay,0.30000000000000004,26.0,13.3,3.4449999999999967,2.95,25.0
2018-07-20,St. Albans Bay,0.30000000000000004,26.0,13.3,3.4449999999999967,2.95,25.0
2018-07-21,St. Albans Bay,0.3133333333333334,24.86666666666667,11.566666666666665,2.866666666666665,2.966666666666667,24.76666666666667
2018-07-22,St. Albans Bay,0.3133333333333334,24.86666666666667,11.566666666666665,2.866666666666665,2.966666666666667,24.76666666666667
2018-07-23,St. Albans Bay,0.3133333333333334,24.86666666666667,11.566666666666665,2.866666666666665,2.966666666666667,24.76666666666667
2018-07-24,St. Albans Bay,0.3133333333333334,24.86666666666667,11.566666666666665,2.866666666666665,2.966666666666667,24.76666666666667
2018-07-25,St. Albans Bay,0.3133333333333334,24.86666666666667,11.566666666666665,2.866666666666665,2.966666666666667,24.76666666666667
2018-07-26,St. Albans Bay,0.33000000000000007,23.650000000000006,10.299999999999999,3.0399999999999974,2.95,24.650000000000006
2018-07-27,St. Albans Bay,0.40666666666666673,30.733333333333338,12.633333333333335,7.446666666666665,2.5333333333333337,24.76666666666667
2018-07-28,St. Albans Bay,0.40666666666666673,30.733333333333338,12.633333333333335,7.446666666666665,2.5333333333333337,24.76666666666667
2018-07-29,St. Albans Bay,0.40666666666666673,30.733333333333338,12.633333333333335,7.446666666666665,2.5333333333333337,24.76666666666667
2018-07-30,St. Albans Bay,0.40666666666666673,30.733333333333338,12.633333333333335,7.446666666666665,2.5333333333333337,24.76666666666667
2018-07-31,St. Albans Bay,0.40666666666666673,30.733333333333338,12.633333333333335,7.446666666666665,2.5333333333333337,24.76666666666667
2018-08-01,St. Albans Bay,0.45000000000000007,33.75000000000001,12.700000000000003,8.984999999999998,2.35,24.650000000000006
2018-08-02,St. Albans Bay,0.45000000000000007,33.75000000000001,12.700000000000003,8.984999999999998,2.35,24.650000000000006
2018-08-03,St. Albans Bay,0.45000000000000007,33.75000000000001,12.700000000000003,8.984999999999998,2.35,24.650000000000006
2018-08-04,St. Albans Bay,0.5550000000000002,44.400000000000006,12.95,13.999999999999996,1.5499999999999998,25.15
2018-08-05,St. Albans Bay,0.5550000000000002,44.400000000000006,12.95,13.999999999999996,1.5499999999999998,25.15
2018-08-06,St. Albans Bay,0.5550000000000002,44.400000000000006,12.95,13.999999999999996,1.5499999999999998,25.15
2018-08-07,St. Albans Bay,0.5550000000000002,44.400000000000006,12.95,13.999999999999996,1.5499999999999998,25.15
2018-08-08,St. Albans Bay,0.5550000000000002,44.400000000000006,12.95,13.999999999999996,1.5499999999999998,25.15
2018-08-09,St. Albans Bay,0.5550000000000002,44.400000000000006,12.95,13.999999999999996,1.5499999999999998,25.15
2018-08-10,St. Albans Bay,0.55,43.9,8.6,11.74,1.4,25.3
2018-08-11,St. Albans Bay,0.55,43.9,8.6,11.74,1.4,25.3
2018-08-12,St. Albans Bay,0.55,43.9,8.6,11.74,1.4,25.3
2018-08-13,St. Albans Bay,0.55,43.9,8.6,11.74,1.4,25.3
2018-08-14,St. Albans Bay,0.6100000000000001,46.5,10.950000000000003,32.495,1.2999999999999998,25.700000000000003
2018-08-15,St. Albans Bay,0.6100000000000001,46.5,10.950000000000003,32.495,1.2999999999999998,25.700000000000003
2018-08-16,St. Albans Bay,0.6100000000000001,46.5,10.950000000000003,32.495,1.2999999999999998,25.700000000000003
2018-08-17,St. Albans Bay,0.6100000000000001,46.5,10.950000000000003,32.495,1.2999999999999998,25.700000000000003
2018-08-18,St. Albans Bay,0.67,49.1,13.3,53.25,1.2,26.1
2018-08-19,St. Albans Bay,0.67,49.1,13.3,53.25,1.2,26.1
2018-08-20,St. Albans Bay,0.67,49.1,13.3,53.25,1.2,26.1
2018-08-21,St. Albans Bay,0.6200000000000001,56.45,10.850000000000001,30.144999999999996,1.2,25.35
2018-08-22,St. Albans Bay,0.6200000000000001,56.45,10.850000000000001,30.144999999999996,1.2,25.35
2018-08-23,St. Albans Bay,0.6200000000000001,56.45,10.850000000000001,30.144999999999996,1.2,25.35
2018-08-24,St. Albans Bay,0.6200000000000001,56.45,10.850000000000001,30.144999999999996,1.2,25.35
2018-08-25,St. Albans Bay,0.6200000000000001,56.45,10.850000000000001,30.144999999999996,1.2,25.35
2018-08-26,St. Albans Bay,0.6200000000000001,56.45,10.850000000000001,30.144999999999996,1.2,25.35
2018-08-27,St. Albans Bay,0.6200000000000001,56.45,10.850000000000001,30.144999999999996,1.2,25.35
2018-08-28,St. Albans Bay,0.57,63.8,8.4,7.04,1.2,24.6
2018-08-29,St. Albans Bay,0.57,63.8,8.4,7.04,1.2,24.6
2018-08-30,St. Albans Bay,0.57,63.8,8.4,7.04,1.2,24.6
2018-08-31,St. Albans Bay,0.57,63.8,8.4,7.04,1.2,24.6
2018-09-01,St. Albans Bay,0.57,63.8,8.4,7.04,1.2,24.6
2018-09-02,St. Albans Bay,0.57,63.8,8.4,7.04,1.2,24.6
2018-09-03,St. Albans Bay,0.57,63.8,8.4,7.04,1.2,24.6
2018-09-04,St. Albans Bay,,,,,,
2018-09-05,St. Albans Bay,,,,,,
2018-09-06,St. Albans Bay,0.66,57.6,16.1,40.13,0.9,24.1
2018-09-07,St. Albans Bay,0.66,57.6,16.1,40.13,0.9,24.1
2018-09-08,St. Albans Bay,0.66,57.6,16.1,40.13,0.9,24.1
2018-09-09,St. Albans Bay,0.66,57.6,16.1,40.13,0.9,24.1
2018-09-10,St. Albans Bay,0.66,57.6,16.1,40.13,0.9,24.1
2018-09-11,St. Albans Bay,0.66,57.6,16.1,40.13,0.9,24.1
2018-09-12,St. Albans Bay,0.66,57.6,16.1,40.13,0.9,24.1
2018-09-13,St. Albans Bay,0.5150000000000001,44.650000000000006,11.9,28.434999999999995,1.45,22.8
2018-09-14,St. Albans Bay,0.5150000000000001,44.650000000000006,11.9,28.434999999999995,1.45,22.8
2018-09-15,St. Albans Bay,0.5150000000000001,44.650000000000006,11.9,28.434999999999995,1.45,22.8
2018-09-16,St. Albans Bay,0.5150000000000001,44.650000000000006,11.9,28.434999999999995,1.45,22.8
2018-09-17,St. Albans Bay,0.5150000000000001,44.650000000000006,11.9,28.434999999999995,1.45,22.8
2018-09-18,St. Albans Bay,0.5150000000000001,44.650000000000006,11.9,28.434999999999995,1.45,22.8
2018-09-19,St. Albans Bay,0.5150000000000001,44.650000000000006,11.9,28.434999999999995,1.45,22.8
2018-09-20,St. Albans Bay,0.47500000000000003,36.60000000000001,10.2,18.684999999999995,1.6,22.25
2018-09-21,St. Albans Bay,0.47500000000000003,36.60000000000001,10.2,18.684999999999995,1.6,22.25
2018-09-22,St. Albans Bay,0.47500000000000003,36.60000000000001,10.2,18.684999999999995,1.6,22.25
2018-09-23,St. Albans Bay,0.47500000000000003,36.60000000000001,10.2,18.684999999999995,1.6,22.25
2018-09-24,St. Albans Bay,0.47500000000000003,36.60000000000001,10.2,18.684999999999995,1.6,22.25
2018-09-25,St. Albans Bay,0.5,39.6,10.0,20.956666666666663,1.5333333333333332,21.033333333333335
2018-09-26,St. Albans Bay,0.5,39.6,10.0,20.956666666666663,1.5333333333333332,21.033333333333335
2018-09-27,St. Albans Bay,0.565,43.550000000000004,11.15,23.064999999999998,1.2999999999999998,20.8
2018-09-28,St. Albans Bay,0.565,43.550000000000004,11.15,23.064999999999998,1.2999999999999998,20.8
2018-09-29,St. Albans Bay,0.565,43.550000000000004,11.15,23.064999999999998,1.2999999999999998,20.8
2018-09-30,St. Albans Bay,0.565,43.550000000000004,11.15,23.064999999999998,1.2999999999999998,20.8
2018-10-01,St. Albans Bay,0.565,43.550000000000004,11.15,23.064999999999998,1.2999999999999998,20.8
2018-10-02,St. Albans Bay,0.565,43.550000000000004,11.15,23.064999999999998,1.2999999999999998,20.8
2018-10-03,St. Albans Bay,0.565,43.550000000000004,11.15,23.064999999999998,1.2999999999999998,20.8
2018-10-04,St. Albans Bay,0.55,45.6,9.6,25.5,1.4,18.6
2018-10-05,St. Albans Bay,0.55,45.6,9.6,25.5,1.4,18.6
2018-10-06,St. Albans Bay,0.55,45.6,9.6,25.5,1.4,18.6
