vct_report_date,vct_region,vct_water_surface,vct_water_temp,vct_anabaena,vct_aphanizomenon,vct_microcystin,vct_oscillatoria,vct_day_of_year
2015-04-28,St. Albans Bay,,,,,,,117
2015-04-29,St. Albans Bay,,,,,,,118
2015-04-30,St. Albans Bay,,,,,,,119
2015-05-01,St. Albans Bay,,,,,,,120
2015-05-02,St. Albans Bay,,,,,,,121
2015-05-03,St. Albans Bay,,,,,,,122
2015-05-04,St. Albans Bay,,,,,,,123
2015-05-05,St. Albans Bay,,,,,,,124
2015-05-06,St. Albans Bay,,,,,,,125
2015-05-07,St. Albans Bay,,,,,,,126
2015-05-08,St. Albans Bay,,,,,,,127
2015-05-09,St. Albans Bay,,,,,,,128
2015-05-10,St. Albans Bay,,,,,,,129
2015-05-11,St. Albans Bay,,,,,,,130
2015-05-12,St. Albans Bay,,,,,,,131
2015-05-13,St. Albans Bay,,,,,,,132
2015-05-14,St. Albans Bay,,,,,,,133
2015-05-15,St. Albans Bay,,,,,,,134
2015-05-16,St. Albans Bay,,,,,,,135
2015-05-17,St. Albans Bay,,,,,,,136
2015-05-18,St. Albans Bay,,,,,,,137
2015-05-19,St. Albans Bay,,,,,,,138
2015-05-20,St. Albans Bay,,,,,,,139
2015-05-21,St. Albans Bay,,,,,,,140
2015-05-22,St. Albans Bay,,,,,,,141
2015-05-23,St. Albans Bay,,,,,,,142
2015-05-24,St. Albans Bay,,,,,,,143
2015-05-25,St. Albans Bay,,,,,,,144
2015-05-26,St. Albans Bay,,,,,,,145
2015-05-27,St. Albans Bay,,,,,,,146
2015-05-28,St. Albans Bay,,,,,,,147
2015-05-29,St. Albans Bay,,,,,,,148
2015-05-30,St. Albans Bay,,,,,,,149
2015-05-31,St. Albans Bay,,,,,,,150
2015-06-01,St. Albans Bay,,,,,,,151
2015-06-02,St. Albans Bay,,,,,,,152
2015-06-03,St. Albans Bay,,,,,,,153
2015-06-04,St. Albans Bay,,,,,,,154
2015-06-05,St. Albans Bay,1.0,,0.0,0.0,0.0,0.0,155
2015-06-06,St. Albans Bay,1.0,,0.0,0.0,0.0,0.0,156
2015-06-07,St. Albans Bay,1.0,,0.0,0.0,0.0,0.0,157
2015-06-08,St. Albans Bay,1.0,,0.0,0.0,0.0,0.0,158
2015-06-09,St. Albans Bay,1.0,,0.0,0.0,0.0,0.0,159
2015-06-10,St. Albans Bay,1.0,,0.0,0.0,0.0,0.0,160
2015-06-11,St. Albans Bay,1.0,,0.0,0.0,0.0,0.0,161
2015-06-12,St. Albans Bay,,,,,,,162
2015-06-13,St. Albans Bay,,,,,,,163
2015-06-14,St. Albans Bay,,,,,,,164
2015-06-15,St. Albans Bay,,,,,,,165
2015-06-16,St. Albans Bay,1.0,62.0,0.0,0.0,0.0,0.0,166
2015-06-17,St. Albans Bay,0.75,62.0,0.0,0.0,0.0,0.0,167
2015-06-18,St. Albans Bay,0.75,62.0,0.0,0.0,0.0,0.0,168
2015-06-19,St. Albans Bay,0.75,62.0,0.0,0.0,0.0,0.0,169
2015-06-20,St. Albans Bay,0.5,62.0,0.0,0.0,0.0,0.0,170
2015-06-21,St. Albans Bay,0.5,62.0,0.0,0.0,0.0,0.0,171
2015-06-22,St. Albans Bay,0.5,62.0,0.0,0.0,0.0,0.0,172
2015-06-23,St. Albans Bay,0.16666666666666666,64.0,0.0,0.0,0.0,0.0,173
2015-06-24,St. Albans Bay,0.3333333333333333,64.0,0.0,0.0,0.0,0.0,174
2015-06-25,St. Albans Bay,0.3333333333333333,64.0,0.0,0.0,0.0,0.0,175
2015-06-26,St. Albans Bay,0.3333333333333333,64.0,0.0,0.0,0.0,0.0,176
2015-06-27,St. Albans Bay,0.3333333333333333,64.0,0.0,0.0,0.0,0.0,177
2015-06-28,St. Albans Bay,0.3333333333333333,64.0,0.0,0.0,0.0,0.0,178
2015-06-29,St. Albans Bay,0.3333333333333333,64.0,0.0,0.0,0.0,0.0,179
2015-06-30,St. Albans Bay,0.3333333333333333,64.60000000000001,1.0,0.0,0.0,0.0,180
2015-07-01,St. Albans Bay,0.3333333333333333,64.60000000000001,1.0,0.0,0.0,0.0,181
2015-07-02,St. Albans Bay,0.25,64.60000000000001,1.0,0.0,0.0,0.0,182
2015-07-03,St. Albans Bay,0.25,64.60000000000001,1.0,0.0,0.0,0.0,183
2015-07-04,St. Albans Bay,0.25,64.60000000000001,1.0,0.0,0.0,0.0,184
2015-07-05,St. Albans Bay,0.25,64.60000000000001,1.0,0.0,0.0,0.0,185
2015-07-06,St. Albans Bay,0.25,64.60000000000001,1.0,0.0,0.0,0.0,186
2015-07-07,St. Albans Bay,0.25,70.0,0.0,0.0,0.0,0.0,187
2015-07-08,St. Albans Bay,0.25,70.0,0.0,0.0,0.0,0.0,188
2015-07-09,St. Albans Bay,0.3333333333333333,70.0,0.0,0.0,0.0,0.0,189
2015-07-10,St. Albans Bay,0.3333333333333333,70.0,0.0,0.0,0.0,0.0,190
2015-07-11,St. Albans Bay,0.3333333333333333,70.0,0.0,0.0,0.0,0.0,191
2015-07-12,St. Albans Bay,0.25,70.0,0.0,0.0,0.0,0.0,192
2015-07-13,St. Albans Bay,0.27999999999999997,70.0,0.0,0.0,0.0,0.0,193
2015-07-14,St. Albans Bay,0.4133333333333333,84.0,1.0,1.0,1.0,0.0,194
2015-07-15,St. Albans Bay,0.4133333333333333,84.0,1.0,1.0,1.0,0.0,195
2015-07-16,St. Albans Bay,0.5944444444444444,84.0,1.0,1.0,1.0,0.0,196
2015-07-17,St. Albans Bay,0.6523809523809524,84.0,1.0,1.0,1.0,0.0,197
2015-07-18,St. Albans Bay,0.7611111111111111,84.0,1.0,1.0,1.0,0.0,198
2015-07-19,St. Albans Bay,0.9277777777777777,84.0,1.0,1.0,1.0,0.0,199
2015-07-20,St. Albans Bay,1.0277777777777777,84.0,1.0,1.0,1.0,0.0,200
2015-07-21,St. Albans Bay,0.9166666666666666,80.0,0.0,0.0,0.0,0.0,201
2015-07-22,St. Albans Bay,0.9166666666666666,80.0,0.0,0.0,0.0,0.0,202
2015-07-23,St. Albans Bay,0.6666666666666666,80.0,0.0,0.0,0.0,0.0,203
2015-07-24,St. Albans Bay,0.6666666666666666,80.0,0.0,0.0,0.0,0.0,204
2015-07-25,St. Albans Bay,0.6666666666666666,80.0,0.0,0.0,0.0,0.0,205
2015-07-26,St. Albans Bay,0.6,80.0,0.0,0.0,0.0,0.0,206
2015-07-27,St. Albans Bay,0.4,80.0,0.0,0.0,0.0,0.0,207
2015-07-28,St. Albans Bay,0.6666666666666666,80.0,1.0,1.0,0.0,0.0,208
2015-07-29,St. Albans Bay,0.4666666666666666,85.5,1.0,1.0,1.0,0.0,209
2015-07-30,St. Albans Bay,0.6666666666666666,87.33333333333333,1.0,1.0,1.0,0.0,210
2015-07-31,St. Albans Bay,0.6666666666666666,87.33333333333333,1.0,1.0,1.0,0.0,211
2015-08-01,St. Albans Bay,0.5555555555555555,87.33333333333333,1.0,1.0,1.0,0.0,212
2015-08-02,St. Albans Bay,0.5555555555555555,87.33333333333333,1.0,1.0,1.0,0.0,213
2015-08-03,St. Albans Bay,0.6666666666666666,87.33333333333333,1.0,1.0,1.0,0.0,214
2015-08-04,St. Albans Bay,0.8,88.0,1.0,1.0,1.0,0.0,215
2015-08-05,St. Albans Bay,1.0,86.5,0.0,0.0,0.0,0.0,216
2015-08-06,St. Albans Bay,1.0,82.0,0.0,0.0,0.0,0.0,217
2015-08-07,St. Albans Bay,1.0,82.0,0.0,0.0,0.0,0.0,218
2015-08-08,St. Albans Bay,1.0,78.5,1.0,1.0,1.0,0.0,219
2015-08-09,St. Albans Bay,1.0,78.5,1.0,1.0,1.0,0.0,220
2015-08-10,St. Albans Bay,1.0,78.5,1.0,1.0,1.0,0.0,221
2015-08-11,St. Albans Bay,0.6666666666666666,76.5,1.0,1.0,1.0,0.0,222
2015-08-12,St. Albans Bay,0.75,76.5,1.0,1.0,1.0,0.0,223
2015-08-13,St. Albans Bay,0.75,76.5,1.0,1.0,1.0,0.0,224
2015-08-14,St. Albans Bay,0.5,76.5,1.0,1.0,1.0,0.0,225
2015-08-15,St. Albans Bay,0.875,79.0,1.0,0.0,1.0,0.0,226
2015-08-16,St. Albans Bay,0.7,79.0,1.0,0.0,1.0,0.0,227
2015-08-17,St. Albans Bay,0.5833333333333334,79.0,1.0,0.0,1.0,0.0,228
2015-08-18,St. Albans Bay,0.5833333333333334,82.5,1.0,1.0,0.0,0.0,229
2015-08-19,St. Albans Bay,0.4166666666666667,83.33333333333333,1.0,1.0,0.0,0.0,230
2015-08-20,St. Albans Bay,0.4523809523809524,83.75,1.0,1.0,0.0,0.0,231
2015-08-21,St. Albans Bay,0.6666666666666666,83.75,1.0,1.0,0.0,0.0,232
2015-08-22,St. Albans Bay,0.4523809523809524,85.0,1.0,1.0,0.0,0.0,233
2015-08-23,St. Albans Bay,0.5277777777777778,85.0,1.0,1.0,0.0,0.0,234
2015-08-24,St. Albans Bay,0.5277777777777778,85.0,1.0,1.0,0.0,0.0,235
2015-08-25,St. Albans Bay,0.6527777777777778,85.33333333333333,1.0,1.0,0.0,0.0,236
2015-08-26,St. Albans Bay,0.6527777777777778,85.0,1.0,1.0,0.0,0.0,237
2015-08-27,St. Albans Bay,0.5416666666666666,85.0,1.0,1.0,0.0,0.0,238
2015-08-28,St. Albans Bay,0.35,85.0,1.0,1.0,0.0,0.0,239
2015-08-29,St. Albans Bay,0.35,85.0,1.0,1.0,0.0,0.0,240
2015-08-30,St. Albans Bay,0.35,85.0,1.0,1.0,0.0,0.0,241
2015-08-31,St. Albans Bay,0.4375,85.0,1.0,1.0,0.0,0.0,242
2015-09-01,St. Albans Bay,0.5,82.0,1.0,1.0,0.0,0.0,243
2015-09-02,St. Albans Bay,0.5,81.0,1.0,1.0,1.0,0.0,244
2015-09-03,St. Albans Bay,0.5,81.0,1.0,1.0,1.0,0.0,245
2015-09-04,St. Albans Bay,0.65,81.0,1.0,1.0,1.0,0.0,246
2015-09-05,St. Albans Bay,0.65,81.0,1.0,1.0,1.0,0.0,247
2015-09-06,St. Albans Bay,0.65,81.0,1.0,1.0,1.0,0.0,248
2015-09-07,St. Albans Bay,0.65,81.0,1.0,1.0,1.0,0.0,249
2015-09-08,St. Albans Bay,0.3125,82.0,1.0,1.0,1.0,0.0,250
2015-09-09,St. Albans Bay,0.3125,83.0,1.0,1.0,0.0,0.0,251
2015-09-10,St. Albans Bay,0.4166666666666667,83.0,1.0,1.0,0.0,0.0,252
2015-09-11,St. Albans Bay,0.0,83.0,1.0,1.0,0.0,0.0,253
2015-09-12,St. Albans Bay,0.0,83.0,1.0,1.0,0.0,0.0,254
2015-09-13,St. Albans Bay,0.0,83.0,1.0,1.0,0.0,0.0,255
2015-09-14,St. Albans Bay,0.0,83.0,1.0,1.0,0.0,0.0,256
2015-09-15,St. Albans Bay,0.0,83.0,1.0,1.0,0.0,0.0,257
2015-09-16,St. Albans Bay,0.3333333333333333,78.0,1.0,1.0,1.0,0.0,258
2015-09-17,St. Albans Bay,0.3333333333333333,78.0,1.0,1.0,1.0,0.0,259
2015-09-18,St. Albans Bay,0.5,78.0,1.0,1.0,1.0,0.0,260
2015-09-19,St. Albans Bay,1.0,78.0,1.0,1.0,1.0,0.0,261
2015-09-20,St. Albans Bay,1.0,78.0,1.0,1.0,1.0,0.0,262
2015-09-21,St. Albans Bay,0.5,78.0,1.0,1.0,1.0,0.0,263
2015-09-22,St. Albans Bay,0.3333333333333333,79.0,1.0,1.0,1.0,0.0,264
2015-09-23,St. Albans Bay,0.16666666666666666,75.0,1.0,1.0,0.0,0.0,265
2015-09-24,St. Albans Bay,0.16666666666666666,75.0,1.0,1.0,0.0,0.0,266
2015-09-25,St. Albans Bay,0.16666666666666666,75.0,1.0,1.0,0.0,0.0,267
2015-09-26,St. Albans Bay,0.125,75.0,1.0,1.0,0.0,0.0,268
2015-09-27,St. Albans Bay,0.125,75.0,1.0,1.0,0.0,0.0,269
2015-09-28,St. Albans Bay,0.16666666666666666,75.0,1.0,1.0,0.0,0.0,270
2015-09-29,St. Albans Bay,0.25,70.0,1.0,1.0,0.0,0.0,271
2015-09-30,St. Albans Bay,0.0,,0.0,0.0,0.0,0.0,272
2015-10-01,St. Albans Bay,0.0,,0.0,0.0,0.0,0.0,273
2015-10-02,St. Albans Bay,0.0,,0.0,0.0,0.0,0.0,274
2015-10-03,St. Albans Bay,,,,,,,275
2015-10-04,St. Albans Bay,,,,,,,276
2015-10-05,St. Albans Bay,,,,,,,277
2015-10-06,St. Albans Bay,,,,,,,278
2015-10-07,St. Albans Bay,1.0,,1.0,1.0,0.0,0.0,279
2015-10-08,St. Albans Bay,1.0,,1.0,1.0,0.0,0.0,280
2015-10-09,St. Albans Bay,1.0,,1.0,1.0,0.0,0.0,281
2015-10-10,St. Albans Bay,1.0,,1.0,1.0,0.0,0.0,282
2015-10-11,St. Albans Bay,1.0,,1.0,1.0,0.0,0.0,283
2015-10-12,St. Albans Bay,1.0,,1.0,1.0,0.0,0.0,284
2015-10-13,St. Albans Bay,1.0,,1.0,1.0,0.0,0.0,285
2015-10-14,St. Albans Bay,,,,,,,286
2015-10-15,St. Albans Bay,,,,,,,287
2015-10-16,St. Albans Bay,,,0.0,1.0,0.0,0.0,288
2015-10-17,St. Albans Bay,,,0.0,1.0,0.0,0.0,289
2015-10-18,St. Albans Bay,,,0.0,1.0,0.0,0.0,290
2015-10-19,St. Albans Bay,,,0.0,1.0,0.0,0.0,291
2015-10-20,St. Albans Bay,,,0.0,1.0,0.0,0.0,292
2015-10-21,St. Albans Bay,,,0.0,1.0,0.0,0.0,293
2015-10-22,St. Albans Bay,,,0.0,1.0,0.0,0.0,294
2015-10-23,St. Albans Bay,,,,,,,295
2015-10-24,St. Albans Bay,,,,,,,296
2015-10-25,St. Albans Bay,,,,,,,297
2015-10-26,St. Albans Bay,,,,,,,298
2015-10-27,St. Albans Bay,,,,,,,299
2015-10-28,St. Albans Bay,,,,,,,300
2015-10-29,St. Albans Bay,,,,,,,301
2015-10-30,St. Albans Bay,,,,,,,302
2015-10-31,St. Albans Bay,,,,,,,303
2015-11-01,St. Albans Bay,,,,,,,304
2015-11-02,St. Albans Bay,,,,,,,305
2015-11-03,St. Albans Bay,,,,,,,306
2015-11-04,St. Albans Bay,,,,,,,307
2015-11-05,St. Albans Bay,,,,,,,308
2015-11-06,St. Albans Bay,,,,,,,309
2015-11-07,St. Albans Bay,,,,,,,310
2015-11-08,St. Albans Bay,,,,,,,311
2015-11-09,St. Albans Bay,,,,,,,312
2015-11-10,St. Albans Bay,,,,,,,313
2015-11-11,St. Albans Bay,,,,,,,314
2015-11-12,St. Albans Bay,,,,,,,315
2015-11-13,St. Albans Bay,,,,,,,316
2015-11-14,St. Albans Bay,,,,,,,317
2015-11-15,St. Albans Bay,,,,,,,318
2015-11-16,St. Albans Bay,,,,,,,319
2015-11-17,St. Albans Bay,,,,,,,320
2015-11-18,St. Albans Bay,,,,,,,321
2015-11-19,St. Albans Bay,,,,,,,322
2015-11-20,St. Albans Bay,,,,,,,323
2015-11-21,St. Albans Bay,,,,,,,324
2015-11-22,St. Albans Bay,,,,,,,325
2015-11-23,St. Albans Bay,,,,,,,326
2015-11-24,St. Albans Bay,,,,,,,327
2015-11-25,St. Albans Bay,,,,,,,328
2015-11-26,St. Albans Bay,,,,,,,329
2015-11-27,St. Albans Bay,,,,,,,330
2015-11-28,St. Albans Bay,,,,,,,331
2015-11-29,St. Albans Bay,,,,,,,332
2015-11-30,St. Albans Bay,,,,,,,333
2015-12-01,St. Albans Bay,,,,,,,334
2015-12-02,St. Albans Bay,,,,,,,335
2015-12-03,St. Albans Bay,,,,,,,336
2015-12-04,St. Albans Bay,,,,,,,337
2015-12-05,St. Albans Bay,,,,,,,338
2015-12-06,St. Albans Bay,,,,,,,339
2015-12-07,St. Albans Bay,,,,,,,340
2015-12-08,St. Albans Bay,,,,,,,341
2015-12-09,St. Albans Bay,,,,,,,342
2015-12-10,St. Albans Bay,,,,,,,343
2015-12-11,St. Albans Bay,,,,,,,344
2015-12-12,St. Albans Bay,,,,,,,345
2015-12-13,St. Albans Bay,,,,,,,346
2015-12-14,St. Albans Bay,,,,,,,347
2015-12-15,St. Albans Bay,,,,,,,348
2015-12-16,St. Albans Bay,,,,,,,349
2015-12-17,St. Albans Bay,,,,,,,350
2015-12-18,St. Albans Bay,,,,,,,351
2015-12-19,St. Albans Bay,,,,,,,352
2015-12-20,St. Albans Bay,,,,,,,353
2015-12-21,St. Albans Bay,,,,,,,354
2015-12-22,St. Albans Bay,,,,,,,355
2015-12-23,St. Albans Bay,,,,,,,356
2015-12-24,St. Albans Bay,,,,,,,357
2015-12-25,St. Albans Bay,,,,,,,358
2015-12-26,St. Albans Bay,,,,,,,359
2015-12-27,St. Albans Bay,,,,,,,360
2015-12-28,St. Albans Bay,,,,,,,361
2015-12-29,St. Albans Bay,,,,,,,362
2015-12-30,St. Albans Bay,,,,,,,363
2015-12-31,St. Albans Bay,,,,,,,364
2016-01-01,St. Albans Bay,,,,,,,0
2016-01-02,St. Albans Bay,,,,,,,1
2016-01-03,St. Albans Bay,,,,,,,2
2016-01-04,St. Albans Bay,,,,,,,3
2016-01-05,St. Albans Bay,,,,,,,4
2016-01-06,St. Albans Bay,,,,,,,5
2016-01-07,St. Albans Bay,,,,,,,6
2016-01-08,St. Albans Bay,,,,,,,7
2016-01-09,St. Albans Bay,,,,,,,8
2016-01-10,St. Albans Bay,,,,,,,9
2016-01-11,St. Albans Bay,,,,,,,10
2016-01-12,St. Albans Bay,,,,,,,11
2016-01-13,St. Albans Bay,,,,,,,12
2016-01-14,St. Albans Bay,,,,,,,13
2016-01-15,St. Albans Bay,,,,,,,14
2016-01-16,St. Albans Bay,,,,,,,15
2016-01-17,St. Albans Bay,,,,,,,16
2016-01-18,St. Albans Bay,,,,,,,17
2016-01-19,St. Albans Bay,,,,,,,18
2016-01-20,St. Albans Bay,,,,,,,19
2016-01-21,St. Albans Bay,,,,,,,20
2016-01-22,St. Albans Bay,,,,,,,21
2016-01-23,St. Albans Bay,,,,,,,22
2016-01-24,St. Albans Bay,,,,,,,23
2016-01-25,St. Albans Bay,,,,,,,24
2016-01-26,St. Albans Bay,,,,,,,25
2016-01-27,St. Albans Bay,,,,,,,26
2016-01-28,St. Albans Bay,,,,,,,27
2016-01-29,St. Albans Bay,,,,,,,28
2016-01-30,St. Albans Bay,,,,,,,29
2016-01-31,St. Albans Bay,,,,,,,30
2016-02-01,St. Albans Bay,,,,,,,31
2016-02-02,St. Albans Bay,,,,,,,32
2016-02-03,St. Albans Bay,,,,,,,33
2016-02-04,St. Albans Bay,,,,,,,34
2016-02-05,St. Albans Bay,,,,,,,35
2016-02-06,St. Albans Bay,,,,,,,36
2016-02-07,St. Albans Bay,,,,,,,37
2016-02-08,St. Albans Bay,,,,,,,38
2016-02-09,St. Albans Bay,,,,,,,39
2016-02-10,St. Albans Bay,,,,,,,40
2016-02-11,St. Albans Bay,,,,,,,41
2016-02-12,St. Albans Bay,,,,,,,42
2016-02-13,St. Albans Bay,,,,,,,43
2016-02-14,St. Albans Bay,,,,,,,44
2016-02-15,St. Albans Bay,,,,,,,45
2016-02-16,St. Albans Bay,,,,,,,46
2016-02-17,St. Albans Bay,,,,,,,47
2016-02-18,St. Albans Bay,,,,,,,48
2016-02-19,St. Albans Bay,,,,,,,49
2016-02-20,St. Albans Bay,,,,,,,50
2016-02-21,St. Albans Bay,,,,,,,51
2016-02-22,St. Albans Bay,,,,,,,52
2016-02-23,St. Albans Bay,,,,,,,53
2016-02-24,St. Albans Bay,,,,,,,54
2016-02-25,St. Albans Bay,,,,,,,55
2016-02-26,St. Albans Bay,,,,,,,56
2016-02-27,St. Albans Bay,,,,,,,57
2016-02-28,St. Albans Bay,,,,,,,58
2016-02-29,St. Albans Bay,,,,,,,59
2016-03-01,St. Albans Bay,,,,,,,60
2016-03-02,St. Albans Bay,,,,,,,61
2016-03-03,St. Albans Bay,,,,,,,62
2016-03-04,St. Albans Bay,,,,,,,63
2016-03-05,St. Albans Bay,,,,,,,64
2016-03-06,St. Albans Bay,,,,,,,65
2016-03-07,St. Albans Bay,,,,,,,66
2016-03-08,St. Albans Bay,,,,,,,67
2016-03-09,St. Albans Bay,,,,,,,68
2016-03-10,St. Albans Bay,,,,,,,69
2016-03-11,St. Albans Bay,,,,,,,70
2016-03-12,St. Albans Bay,,,,,,,71
2016-03-13,St. Albans Bay,,,,,,,72
2016-03-14,St. Albans Bay,,,,,,,73
2016-03-15,St. Albans Bay,,,,,,,74
2016-03-16,St. Albans Bay,,,,,,,75
2016-03-17,St. Albans Bay,,,,,,,76
2016-03-18,St. Albans Bay,,,,,,,77
2016-03-19,St. Albans Bay,,,,,,,78
2016-03-20,St. Albans Bay,,,,,,,79
2016-03-21,St. Albans Bay,,,,,,,80
2016-03-22,St. Albans Bay,,,,,,,81
2016-03-23,St. Albans Bay,,,,,,,82
2016-03-24,St. Albans Bay,,,,,,,83
2016-03-25,St. Albans Bay,,,,,,,84
2016-03-26,St. Albans Bay,,,,,,,85
2016-03-27,St. Albans Bay,,,,,,,86
2016-03-28,St. Albans Bay,,,,,,,87
2016-03-29,St. Albans Bay,,,,,,,88
2016-03-30,St. Albans Bay,,,,,,,89
2016-03-31,St. Albans Bay,,,,,,,90
2016-04-01,St. Albans Bay,,,,,,,91
2016-04-02,St. Albans Bay,,,,,,,92
2016-04-03,St. Albans Bay,,,,,,,93
2016-04-04,St. Albans Bay,,,,,,,94
2016-04-05,St. Albans Bay,,,,,,,95
2016-04-06,St. Albans Bay,,,,,,,96
2016-04-07,St. Albans Bay,,,,,,,97
2016-04-08,St. Albans Bay,,,,,,,98
2016-04-09,St. Albans Bay,,,,,,,99
2016-04-10,St. Albans Bay,,,,,,,100
2016-04-11,St. Albans Bay,,,,,,,101
2016-04-12,St. Albans Bay,,,,,,,102
2016-04-13,St. Albans Bay,,,,,,,103
2016-04-14,St. Albans Bay,,,,,,,104
2016-04-15,St. Albans Bay,,,,,,,105
2016-04-16,St. Albans Bay,,,,,,,106
2016-04-17,St. Albans Bay,,,,,,,107
2016-04-18,St. Albans Bay,,,,,,,108
2016-04-19,St. Albans Bay,,,,,,,109
2016-04-20,St. Albans Bay,,,,,,,110
2016-04-21,St. Albans Bay,,,,,,,111
2016-04-22,St. Albans Bay,,,,,,,112
2016-04-23,St. Albans Bay,,,,,,,113
2016-04-24,St. Albans Bay,,,,,,,114
2016-04-25,St. Albans Bay,,,,,,,115
2016-04-26,St. Albans Bay,,,,,,,116
2016-04-27,St. Albans Bay,,,,,,,117
2016-04-28,St. Albans Bay,,,,,,,118
2016-04-29,St. Albans Bay,,,,,,,119
2016-04-30,St. Albans Bay,,,,,,,120
2016-05-01,St. Albans Bay,,,,,,,121
2016-05-02,St. Albans Bay,,,,,,,122
2016-05-03,St. Albans Bay,,,,,,,123
2016-05-04,St. Albans Bay,,,,,,,124
2016-05-05,St. Albans Bay,,,,,,,125
2016-05-06,St. Albans Bay,,,,,,,126
2016-05-07,St. Albans Bay,,,,,,,127
2016-05-08,St. Albans Bay,,,,,,,128
2016-05-09,St. Albans Bay,,,,,,,129
2016-05-10,St. Albans Bay,,,,,,,130
2016-05-11,St. Albans Bay,,,,,,,131
2016-05-12,St. Albans Bay,,,,,,,132
2016-05-13,St. Albans Bay,,,,,,,133
2016-05-14,St. Albans Bay,,,,,,,134
2016-05-15,St. Albans Bay,,,,,,,135
2016-05-16,St. Albans Bay,,,,,,,136
2016-05-17,St. Albans Bay,,,,,,,137
2016-05-18,St. Albans Bay,,,,,,,138
2016-05-19,St. Albans Bay,,,,,,,139
2016-05-20,St. Albans Bay,,,,,,,140
2016-05-21,St. Albans Bay,,,,,,,141
2016-05-22,St. Albans Bay,,,,,,,142
2016-05-23,St. Albans Bay,,,,,,,143
2016-05-24,St. Albans Bay,,,,,,,144
2016-05-25,St. Albans Bay,,,,,,,145
2016-05-26,St. Albans Bay,,,,,,,146
2016-05-27,St. Albans Bay,,,,,,,147
2016-05-28,St. Albans Bay,,,,,,,148
2016-05-29,St. Albans Bay,,,,,,,149
2016-05-30,St. Albans Bay,,,,,,,150
2016-05-31,St. Albans Bay,,,,,,,151
2016-06-01,St. Albans Bay,,,,,,,152
2016-06-02,St. Albans Bay,,,,,,,153
2016-06-03,St. Albans Bay,,,,,,,154
2016-06-04,St. Albans Bay,,,,,,,155
2016-06-05,St. Albans Bay,,,,,,,156
2016-06-06,St. Albans Bay,,,,,,,157
2016-06-07,St. Albans Bay,,,,,,,158
2016-06-08,St. Albans Bay,,,,,,,159
2016-06-09,St. Albans Bay,,,,,,,160
2016-06-10,St. Albans Bay,,,,,,,161
2016-06-11,St. Albans Bay,,,,,,,162
2016-06-12,St. Albans Bay,,,,,,,163
2016-06-13,St. Albans Bay,,,,,,,164
2016-06-14,St. Albans Bay,,,,,,,165
2016-06-15,St. Albans Bay,,,,,,,166
2016-06-16,St. Albans Bay,,,,,,,167
2016-06-17,St. Albans Bay,,,,,,,168
2016-06-18,St. Albans Bay,,,,,,,169
2016-06-19,St. Albans Bay,0.0,,0.0,0.0,0.0,0.0,170
2016-06-20,St. Albans Bay,0.0,,0.0,0.0,0.0,0.0,171
2016-06-21,St. Albans Bay,0.6666666666666666,73.0,0.0,0.0,0.0,0.0,172
2016-06-22,St. Albans Bay,0.6666666666666666,73.0,0.0,0.0,0.0,0.0,173
2016-06-23,St. Albans Bay,0.6666666666666666,73.0,0.0,0.0,0.0,0.0,174
2016-06-24,St. Albans Bay,0.6666666666666666,73.0,0.0,0.0,0.0,0.0,175
2016-06-25,St. Albans Bay,0.4444444444444444,73.0,0.0,0.0,0.0,0.0,176
2016-06-26,St. Albans Bay,0.4444444444444444,73.0,0.0,0.0,0.0,0.0,177
2016-06-27,St. Albans Bay,0.4444444444444444,73.0,0.0,0.0,0.0,0.0,178
2016-06-28,St. Albans Bay,0.6666666666666666,75.4,0.0,0.0,0.0,0.0,179
2016-06-29,St. Albans Bay,0.6666666666666666,75.4,0.0,0.0,0.0,0.0,180
2016-06-30,St. Albans Bay,0.75,75.4,1.0,1.0,0.0,0.0,181
2016-07-01,St. Albans Bay,0.75,75.4,1.0,1.0,0.0,0.0,182
2016-07-02,St. Albans Bay,0.9166666666666666,75.4,1.0,1.0,0.0,0.0,183
2016-07-03,St. Albans Bay,1.222222222222222,75.4,1.0,1.0,0.0,0.0,184
2016-07-04,St. Albans Bay,1.222222222222222,75.4,1.0,1.0,0.0,0.0,185
2016-07-05,St. Albans Bay,0.8333333333333333,,1.0,1.0,0.0,0.0,186
2016-07-06,St. Albans Bay,0.8888888888888888,75.25,1.0,1.0,0.0,0.0,187
2016-07-07,St. Albans Bay,0.8333333333333333,75.25,0.0,1.0,0.0,0.0,188
2016-07-08,St. Albans Bay,0.8333333333333333,75.25,0.0,1.0,0.0,0.0,189
2016-07-09,St. Albans Bay,0.75,75.25,0.0,1.0,0.0,0.0,190
2016-07-10,St. Albans Bay,0.75,75.25,0.0,1.0,0.0,0.0,191
2016-07-11,St. Albans Bay,0.75,75.25,0.0,1.0,0.0,0.0,192
2016-07-12,St. Albans Bay,0.75,75.25,0.0,1.0,0.0,0.0,193
2016-07-13,St. Albans Bay,0.75,78.5,1.0,0.0,1.0,0.0,194
2016-07-14,St. Albans Bay,0.75,78.5,1.0,0.0,1.0,0.0,195
2016-07-15,St. Albans Bay,0.9444444444444443,78.5,1.0,0.0,1.0,0.0,196
2016-07-16,St. Albans Bay,1.1666666666666665,78.5,1.0,0.0,1.0,0.0,197
2016-07-17,St. Albans Bay,1.1666666666666665,78.5,1.0,0.0,1.0,0.0,198
