Report Date,Report Time,Waterbody,Region,Municipality,Site,Station,Bloom Intensity,ApproximateShoreLengthOfBloom,ApproximateOffShoreLengthBloom,Report Frequency,Affiliation,Web Status,Details,Water Temperature,Water Surface,CyanoTaxa,Density,OtherTaxa,Plankton_Sampling_Method,Microcystin,Anatoxin,CYN_uGL,Latitude,Longitude
7/7/2022,2:00 PM,Lake Champlain,Champlain - Main Lake North,Isle La Motte,,SE Isle La Motte,3 - Cyano bloom in progress (include photos),This spot was 1000+,worst is 20-30,Supplemental,LCC Volunteer,High Alert,I asked permission to get a sample.  Could be 2 but it goes a long way and in lesser spots all along west coast of SE Isle La Motte.  Photos have GPS info in photos.  Last photo is roughly 1 mile north.,,Calm,,,,,,,,44.84201308,-73.35935542
7/7/2022,2:47 PM,Lake Memphremagog,Lake Memphremagog,Derby,,Cottage Drive,3 - Cyano bloom in progress (include photos),at least 1/4 mile,75-90 feet,Supplemental,LCC Volunteer,High Alert,,74,Calm,,,,,,,,44.97917982,-72.18640164
7/14/2022,3:00 PM,Lake Carmi,Lake Carmi,Franklin,,Alder Run Inlet,3 - Cyano bloom in progress (include photos),50 ft,20 ft,Supplemental,LCC Volunteer,High Alert,,,Calm,,,,,,,,44.99031329,-72.87226415
7/15/2022,10:44 AM,Lake Carmi,Lake Carmi,Franklin,,Vic's Crossing,3 - Cyano bloom in progress (include photos),About 200 ft,About 50 ft,Supplemental,General Public,High Alert,No,,Calm,,,,,,,,44.9870779,-72.8639269
7/15/2022,2:50 PM,Lake Champlain,Champlain - Main Lake North,Isle La Motte,,New Road,3 - Cyano bloom in progress (include photos),400ft that we can see,30 ft,Supplemental,General Public,High Alert,Unsure of ID,,Rolling,,,,,,,,44.86249416,-73.35914699
7/15/2022,4:52 PM,Lake Champlain,Champlain - Main Lake North,Isle La Motte,,SE Isle La Motte,1d - Little Cyano Observed - recreation not impaired (include photos),,,Supplemental,LCC Volunteer,Generally Safe,"Could not get to water with permission.  From road, looks like last weeks bloom is cleared.  Could be 1a or 1d.  I assume 1d because of other sites in Isle La Motte today.",,Calm,,,,,,,,44.84211958,-73.35935542
7/17/2022,2:00 PM,Lake Champlain,Champlain - Main Lake South,Ferrisburgh,,"Long Point Bay, east corner",3 - Cyano bloom in progress (include photos),More than 100 feet,30 yards,Supplemental,General Public,High Alert,,,Calm,,,,,,,,44.25577128,-73.27678825
7/17/2022,3:00 PM,Lake Champlain,Champlain - Inland Sea,North Hero,,North Hero- West Shore,2 - Cyano present - less than bloom levels (include photos),"extensive, 30 minutes of kayaking",40 ft,Supplemental,LCC Volunteer,Low Alert,variety of intensity of streaks of cyanobacteria off the coast,,Calm,,,,,,,,44.81299742,-73.31475232
7/17/2022,2:15 PM,Lake Champlain,Champlain - Main Lake South,"Westport, NY",,"Sunnyside, Westport, NY",2 - Cyano present - less than bloom levels (include photos),200 yards,20 yards at farthest point,Supplemental,LCC Volunteer,Low Alert,"After seeing this Cat 2 bloom on our waterfront, we checked our usual locations (Westport Boat Launch and Westport Public Beach) and found generally safe conditions there.",73,Calm,,,,,,,,44.17745647,-73.42615415
7/17/2022,12:25 PM,Lake Raponda,Other,Wilmington,,Lake Raponda - Fishing access and Town beach,3 - Cyano bloom in progress (include photos),15-20 feet (estimate),15-20 feet (estimate),Supplemental,General Public,High Alert,"Bloom was reported by members of the Lake Raponda Association. They did not feel comfortable making this report themselves but gave me permission to log it on their behalf. The bloom appeared on or before July 17 and was no longer visible as of July 18. There were two separate blooms: one at the town beach, and the other at the boat launch, which moved towards the dam.",,Calm,,,,,,,,42.88374575,-72.81991506
7/19/2022,3:11 PM,Lake Champlain,Champlain - Main Lake North,Isle La Motte,,New Road,2 - Cyano present - less than bloom levels (include photos),400 ft that I can see,15-20ft,Supplemental,General Public,Low Alert,Small white caps but it’s rolling with the waves,,White Caps,,,,,,,,44.86257781,-73.35918991
7/20/2022,10:14 AM,Lake Champlain,Champlain - Main Lake Central,Burlington,,Appletree Point,3 - Cyano bloom in progress (include photos),70?,10-15?,Supplemental,General Public,High Alert,,,Calm,,,,,,,,44.50166302,-73.27208601
7/20/2022,4:23 PM,Lake Champlain,Champlain - Main Lake Central,Charlotte,,Mouth of Town Farm Bay,3 - Cyano bloom in progress (include photos),40-50 feet,30-40 feet,Supplemental,General Public,High Alert,"Large, whitish, turquoise-like bloom - never seen before",,Calm,,,,,,,,44.26499408,-73.2694942
7/20/2022,2:49 PM,Lake Champlain,Champlain - Main Lake South,"Westport, NY",,"Sunnyside, Westport, NY",3 - Cyano bloom in progress (include photos),300+,30+,Supplemental,LCC Volunteer,High Alert,"Sunny, hot (90 degrees), wind SE 6 mph",80,Calm,,,,,,,,44.17767191,-73.42682471
7/21/2022,7:00 PM,Lake Champlain,Champlain - Main Lake Central,Charlotte,,Point bay,3 - Cyano bloom in progress (include photos),100,200,Supplemental,General Public,High Alert,No,,Calm,,,,,,,,44.27453231,-73.2790472
7/23/2022,8:00 PM,Lake Champlain,Champlain - Main Lake North,North Hero,,West of Pelots Point in North Hero,3 - Cyano bloom in progress (include photos),"30-50 yds round? fades to #2, then to 1d.",,Supplemental,LCC Volunteer,High Alert,"Kayaking home from Cloak Island to North Hero, most was 1d or better but as I approached North Hero, perhaps 100 yards from the shore, it started to get bad.  I can't really say the extent of the bloom.  I can't really get a broad photo from the kayak.  I guess the worst was maybe 30-50 yds round, maybe more?  Could be a 2 or a 3.  Leaving the area (north), it got better (2) in maybe 30 yds.  Then it dropped to 1d.  Carry bay seemed clear.  Earlier in my trip, it was 1d or better along Alburgh Tongue, Alburgh dunes, over to Isle La Motte and south to Cloak Island.  I was going to say #2 but the turquoise spot made me think it was maybe a 3 as well as the extent.",,Calm,,,,,,,,44.83219834,-73.30894615
7/27/2022,1:49 PM,Lake Champlain,Champlain - Main Lake Central,Colchester,,Colchester Point,1a - No Cyanobacteria Observed - clear water,na,na,Routine - Weekly,LCC Volunteer,Generally Safe,,,Rolling,,,,,,,,44.550005,-73.30144046
7/27/2022,1:00 PM,Lake Memphremagog,Lake Memphremagog,Newport,,Prouty Bay,2 - Cyano present - less than bloom levels (include photos),Observed patches along 1000ft of the railroad bed,Only see spotty less than 5 ft,Supplemental,MWA Volunteer,Low Alert,"Noted species last year along this section. Don't know if it is elsewhere in the bay. First noticed it today along the lake side of the RR and collected sample at Newport Marina south, that report also included microscopic views.  Access to the water is difficult with steep rocky slope of railroad embankment.  Need my long sampling pole!",,Calm,,,,,,,,44.93588684,-72.21568401
7/28/2022,12:05 PM,Lake Memphremagog,Lake Memphremagog,Newport,,Prouty Bay,2 - Cyano present - less than bloom levels (include photos),1000 ft   Spotty occurrences,See Additional Details.,Supplemental,MWA Volunteer,Low Alert,Followup. Still cat 2. Does not appear worse. Difficult to see extent. Some obvious along the railroad embankment shore. Some places can see some grayish patches 5 ft from shore. Wind seems to be pushing toward RR and some moving under the bridge. Can not see the rest of the waterbody. Still have clumps and drap along shoreline & veg.  DID NOT try to collect a sample or measure temp.,,Calm,,,,,,,,44.93600836,-72.21611316
7/29/2022,10:10 AM,Lake Memphremagog,Lake Memphremagog,Newport,,Prouty Bay,2 - Cyano present - less than bloom levels (include photos),See additional details above.,See additional details above.,Supplemental,MWA Volunteer,Low Alert,"REQUEST CONFIRMATION OF CATEGORIZING. Not sure it is should stay cat 2? Per the standard visual observation protocols, I figure the area assess as 1d. No jar test. Poor light does not help observe broadly. It is possible to step over the discolored area on land. The observable shoreline is approx 1000 ft. There are some spotty (dozens of smallish - estimate most are hand to lower arm length length) patches on the railroad shoreline. Recently, the water level has dropped. So some patches area above water level or on floating material.  The water itself appears relatively and in a few isolate areas mildly turbid. There are what appear to be degraded patches less than hand size floating under the bridge into the main body of the lake. Sometimes there are blue-green clouds with the break-up of the material.  It looks like the RR will be doing work in the near future and I will not be able to access the zone along the shore to observe. I may not be able to return over the weekend and possibly until midweek.  If the situation is anything like the experience of 2021Fall, this species may persist as patches for months. The intensity & extent may be depend on the water level or wind whipping water against the shore. That is not to say something else may bloom too!",,Calm,,,,,,,,44.93588684,-72.21559818
8/3/2022,1:14 PM,Knapp Pond 2,Other,Cavendish,,Knapp Pond 2,3 - Cyano bloom in progress (include photos),50ft,50ft,Supplemental,General Public,High Alert,,,Calm,,,,,,,,43.44592443,-72.56652264
8/3/2022,12:15 PM,Lake Memphremagog,Lake Memphremagog,Newport,,Prouty Bay,1d - Little Cyano Observed - recreation not impaired (include photos),,,Supplemental,MWA Volunteer,Generally Safe,"Supplemental follow up on cat 2. Area restricted recently due to RR work. Did continue to monitor from a distance. Even with some intense rain, water level has dropped. Observable cyano scum presence is much improved. Remnant cyano patches linger. Mostly isolated above current water line, a few still have some water contact. General surface dusting. Sample for jar test collected at RR site with the most remnant cyano patches - visually clear.",,Calm,,,,,,,,44.9359476,-72.21559818
8/4/2022,10:30 AM,Lake Carmi,Lake Carmi,Franklin,,North Shore Boat Launch,3 - Cyano bloom in progress (include photos),15,5,Supplemental,General Public,High Alert,also another 20' near North Beach,,Calm,,,,,,,,44.99065415,-72.8706114
8/5/2022,1:56 PM,Lake Champlain,Champlain - St. Albans Bay,,,St Albans Bay Dock,3 - Cyano bloom in progress (include photos),At least 200,At least 200,Supplemental,LCC Volunteer,High Alert,,,Calm,,,,,,,,44.80669331,-73.14011366
8/6/2022,5:24 PM,Lake Champlain,Champlain - Main Lake Central,Burlington,,"Derway Cove, Inlet on Winooski River",3 - Cyano bloom in progress (include photos),150,40,Supplemental,General Public,High Alert,This is a new public park area. Lots of folks and dogs visit,,Calm,,,,,,,,44.52953474,-73.27161429
8/9/2022,4:20 PM,Lake Memphremagog,Lake Memphremagog,Newport,,Prouty Bay,2 - Cyano present - less than bloom levels (include photos),100ft,1ft to 20ft Most concentrated in west corner,Supplemental,MWA Volunteer,Low Alert,"Calm, cool, overcast day. Happened by around 4PM. Surprised to see the cyano accumulations in the west corner of Prouty Bay. Did not observe any conditions other than 1d along the shore east of the railroad bridge or on the lake side of the embankment. Small patches sparsely spotted towards the bridge. Most were less than hand size. The area in the west corner (approx 40x40 ft) had some obvious surface cyano accumulations, though most was concentrated in a zone of 20x10 ft atop floating vegetation. Will continue to monitor Prouty Bay and the other side of the embankment. Close-A is telephoto view of the more concentrated surface accumulation within the west corner. Sample taken from the area of Broad B/Close-B, guess about 40ft from steep gravel slope of photo Broad (of west corner).",,Calm,,,,,,,,44.93637291,-72.21731479
8/11/2022,4:00 PM,Lake Champlain,Champlain - Missisquoi Bay,Phillipsburg QC,,Philipsburg Fournier,2 - Cyano present - less than bloom levels (include photos),Widespread,Widespread,Supplemental,LCC Volunteer,Low Alert,This site is more representative of the prevailing condition at Philipsburg than site 58 which has the worst possible situation for the proliferation of cyanobacteria,75,Rolling,,,,,,,,45.04417022,-73.07655603
8/13/2022,2:30 PM,Lake Memphremagog,Lake Memphremagog,Newport,,Prouty Bay,2 - Cyano present - less than bloom levels (include photos),NE corner 50ft,NE corner 1 to 10ft,Supplemental,MWA Volunteer,Low Alert,"Continue at cat2 bloom conditions. Mostly now concentrated in the northeast corner. Nothing obvious flowing under the bridge or collecting in the neighboring Newport Marina.  Continue at cat2 bloom conditions. Mostly now concentrated in the northeast corner. Nothing obvious flowing under the bridge or collecting in the neighboring Newport Marina.   NW corner looks much better, some minor patches evident atop the floating veg. Seeing degraded areas at the shore to the RR bridge. However, east of RR bridge, notice more coating layers of green-blue at the shoreline. As approach the east end, even some in the water. Then observed the blue-green water color just past the RR observation point. The cat 2 bloom at the northeast corner.  Approx 50ft along shore and up to 10 ft wide.   * Not able to safely collect sample from the intense bloom area.  OBSERVATIONS ONLY ALONG THE RR EMBANKMENT.",,Calm,,,,,,,,44.93588684,-72.21495445
8/14/2022,12:09 PM,Lake Memphremagog,Lake Memphremagog,Newport,,Prouty Bay,2 - Cyano present - less than bloom levels (include photos),See notes.Diminishing. Various locations.,,Supplemental,MWA Volunteer,Low Alert,"Update to bloom observed 2022Aug13. Still cat 2. Seems to be ""breaking up and less intense"". NE corner is improved but still see the evidence within 50 ft extent. Some spreading along the shore westward - less than 1ft wide, mostly a string of hand-width patches along the shore-water interface.  NW corner no longer has obvious patches within the floating veg or along shoreline between NW corner and RR bridge. Provide Close-D of general view along the west side. The NE side still can see some green-blue water, clumping in veg and patches within the extent of bloom observed 20220813.  Encountered some folks fishing off the bridge and shared info about the bloom conditions.",,Calm,,,,,,,,44.93588684,-72.21516903
8/16/2022,11:00 AM,Lake Memphremagog,Lake Memphremagog,Newport,,Prouty Bay,2 - Cyano present - less than bloom levels (include photos),"Notes -Varies along 1000ft, some more concentrated",less 1ft to 10ft,Supplemental,MWA Volunteer,Low Alert,"Notes. Prouty Bay Observed 10:30 - 11AM. NO JAR TEST. CAT2 along length of RR embankment (est 1000 ft). NE corner appears to be dispersing. Difficult to see if there is still cyano in NW corner. Observing spreading from NE corner , westward along embankment. Still see some clear water but there are areas with intense green-blue surface scum and some colored water.  Nearly continuous shore accumulations east of RR bridge of less than 1ft. Spotty patched up to 3-4 sq ft floating on surface among filamentous green algae and/or floating veg. Some places up to 3ft of colored water and also see particles further from shore.  Yesterday, the bloom was mostly within the NE corner.  Not observe anything drifting out into the main body of the lake.",,Calm,,,,,,,,44.93612987,-72.21527632
8/17/2022,2:00 PM,Lake Champlain,Champlain - Main Lake Central,Colchester,,Colchester Point,1a - No Cyanobacteria Observed - clear water,,,Routine - Weekly,LCC Volunteer,Generally Safe,,,Calm,,,,,,,,44.54999078,-73.30143116
8/17/2022,2:30 PM,Lake Memphremagog,Lake Memphremagog,Newport,,Prouty Bay,2 - Cyano present - less than bloom levels (include photos),Various intensity for 1000 ft,Various some 3 - 5 ft,Supplemental,MWA Volunteer,Low Alert,"Continuing monitoring of bloom conditions. Observed 2-2:30PM. NO JAR TEST. Cat2 along length of RR embankment (est 1000ft). The bloom seems to be dissipating while it spreads along the shore westward. NW corner still a hint of the cyano and some spotty occurrences eastward to the bridge. The northwest corner has some patches among the vegetation. No intense accumulations within the debris or at the shore.  Observing 3-5 ft swaths with varying degree of intensity between the NE corner to the bridge. Some floating patches, some coating vegetation, some sprinkled in colored water. While observing, the bay was calm. However, winds were pushing water from the main lake under the bridge into the bay.",,Calm,,,,,,,,44.93600836,-72.21525486
8/19/2022,12:30 PM,Lake Memphremagog,Lake Memphremagog,Newport,,Prouty Bay,2 - Cyano present - less than bloom levels (include photos),200ft and some patchy areas along the 1000ft,Vary. NE corner area 5ft; some 3ft; most less 1ft,Supplemental,MWA Volunteer,Low Alert,"Follow-up monitoring bloom conditions. Observed 12:02-12:30. NO JAR TEST. Cat2 conditions continue, improving significantly. Now with varying and modest degree of intensity along the RR embankment. Not able to discern if bloom conditions are still present within the northwest corner. However, at least 200ft of shoreline westward of the NE corner has some cyano green-blue scum/coating straddling the waterline. Periodic patches of green-blue water near shore. A few are 1-3 ft wide and up to 5ft long, the rest are mostly strips less than hand width at the water-shore line. A few small isolated spots of green-blue coating observed west of the RR bridge. Did not see clumping or floating scum on either the emergent or floating veg debris anywhere along the embankment. However some spotty water observed near shore. No cyano noted on the lake side of the embankment or around the Newport Marina.",,Calm,,,,,,,,44.93619063,-72.21495445
8/21/2022,10:00 AM,Lake Memphremagog,Lake Memphremagog,Newport,,Prouty Bay,3 - Cyano bloom in progress (include photos),500ft,mostly 3ft to 5ft with areas exceeding 10ft,Supplemental,MWA Volunteer,High Alert,"10AM observations upgrade bloom conditions to cat3. From the northeast corner to the RR bridge, over 500ft. Continuous green-blue water along the embankment and some appears to be moving outward under the bridge. Width varies from 5 ft to 10ft or more. Some areas with more concentrated thicker scum trapped in areas up to 3ft wide. The change from a low level cat2 to more significant observation may be due to the winds pushing the water towards that area. Note: I was not able to do a formal visual assessment yesterday, but did look in the evening and did not see any noticeable change from the previous day. This morning walked by, was planning a monitoring visit around noon, but could see from a distance the obvious color change and had my camera with me. Will return prepared for sampling.  The northwest corner area had no obvious visual signs of cyano.",,Calm,,,,,,,,44.9360843,-72.21517976
